Article Title,Article Author,Article Publish Date,Comment Title,Comment Body,Comment Poster,Comment Date,Comment Time,Comment Recs
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",Why keep Cuadrado and get Berardi?,"You end up with two RWs, and you only really need Berardi.",semperty ,"Jan 2, 2016 ", 2:25 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"I was thinking maybe Berardi can switch to LW so Cuadrado an stay RW, but that’s no good, I don’t think.
So like I said, you’d still need a LW in addition to Gundogan.",amirnyc ,"Jan 2, 2016 ", 2:32 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",I think Morata makes a very good inverted winger.,Unless your plan is to run with Morata/Dybala splitting time – at which point you’d still have to sell at least one of Mandzu/Zaza (which funds said LW). Or are you assuming that Morata goes back to Madrid for €30m?,semperty ,"Jan 2, 2016 ", 2:33 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"I dunno man, it all depends on whether Juve is one of them clubs where the DS just buys the players and the coach has to deal with what he got, or not.
If we get Gundogan now, I’d find it strange, to say the least, because what’s the plan? Are we buying players looking to play with a playmaker in the hole? We looking to go wide? It’s not clear right now, and a Gundogan buy would bring us back to where we were last season: In need of a CAM. So why not buy a good non cup-tied CAM right now? Somebody like Mkhitaryan?
Then, in the summer, you can pass on Cuadrado, sell Pereyra, sell Kwadwo, even pass on Morata without it being a big hit because you already got the first 11 set, whereas with Gundogan you’d still need native-position players for any formation except the 352.",amirnyc ,"Jan 2, 2016 ", 2:54 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",Because the long-term plan may not to be running a 4-3-1-2.,"It’s entirely possible that Max (and Marotta) are planning on a 4-3-3 long term, especially if they plan on Berardi coming back to Juventus. At that point, buying a CAM is a waste of money. You’ve bought someone for half a season that becomes almost incredibly useless within six months of being signed.
If you sign someone like a Gundogan, then you keep the 4-3-3 open long term while also giving the club a playmaker in the hole. That’s the point. Buying an out-and-out 10 is a great move if the only formation Allegri plans to use is a 4-3-1-2 (or a 4-2-3-1). But if he’s even remotely thought about a 4-3-3, the 10 gets wasted or is forced to play out of position.
In my eyes, it’s better to play one of Gundo/Pogba/Marchisio out of position from January to May, but in position from 2016 until they leave, than to play a new TQ in position from January to May but out of position until they leave. It puts this team in a similar position to last year’s team, but it sets the team up for a substantially brighter (near) future.
I just wouldn’t feel comfortable buying a player this year without concerning myself about the near future – which is what buying a 10 does (again, unless long-term the plan is a 4-3-1-2).",semperty ,"Jan 2, 2016 ", 3:07 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"Yeah, that’s what I’m saying, we don’t know what’s the plan.
We’re on the same page here, you don’t need to convince me of anything.
I just think that if Gundogan does arrive now, we’d be playing more 352 until the end of the season anyway, like we’re doing right now to not too shabby outcome. If Gundogan arrives and we don’t pass Bayern, what difference does Gundogan really make?
If it was really up to me, I’d make realeasing Caceres and landing a top RB in his place this winter mercato’s objective.
Then, in the summer mercato, you get to choose between a winger [Berardi] and a CAM [Anyone, really] without having a headache.",amirnyc ,"Jan 2, 2016 ", 3:14 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,Don’t think mario is a long term player for Juventus. Can see him leaving after a season or two,dweb ,"Jan 2, 2016 ", 2:56 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"Yes, that would be the ideal situation – keeping both Zaza and Morata.
Plus, getting another CF and a CAM, if Pereyra is staying.",amirnyc ,"Jan 2, 2016 ", 2:57 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",I'd agree with that.,"Which is part of the reason I think a 4-3-3 works well.
LW: Morata/player funded by Mandzu’s sale (I’d like to see El Shaarawy on loan)
CF: Dybala/Morata/Zaza
RW: Berardi/Dybala
It also leaves you with the ability to use a 3-5-2, a 3-4-3, or a 4-3-1-2. Adding Gundogan and Berardi, with Mandzukic’s sale funding another player gives a ton of tactical flexibility – which I think is really important.",semperty ,"Jan 2, 2016 ", 3:12 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"The first time I saw Il Faraone was vs Frosinone in Serie B, when he was on loan at Padova – one of those jaw-dropping moments when I couldn’t believe how good he was.
His career has been a difficult on and he seems destined for Roma though, and I just don’t know if Juve/Allegri makes 4-3-3 the core modulo in the immediate future, even with the (impending) addition of Berardi next year.",Tre Stelline ,"Jan 2, 2016 ", 4:08 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",That was way off the topic I wanted it to be.,Brain fart…whoops…but it’s edited if you reread it.,semperty ,"Jan 2, 2016 ", 2:26 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"That’s why signing a player like Isco would be so great. He’s immensely versatile: TQ, wide playmaker, and even a slightly reserved role deeper in midfield (kinda like Pogba; helping on defense, starting out deeper in midfield, but breaking forward and offering a serious attacking threat for the team)",Chuks A. ,"Jan 2, 2016 ", 6:53 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST","Isco's defense is really, really bad.","Dropping him deeper in the midfield would be an incredibly poor move. I’m also not big on him as an winger/wide-midfielder. I don’t mind him on the left side of a 4-2-3-1 as a LAM, but as a LW or LM he’s not that good – at least in my opinion. I like him a lot, but I don’t think he’s quite that versatile.",semperty ,"Jan 2, 2016 ", 6:56 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"I would play him wide in a 4-3-3 or 4-2-3-1 without worrying too much really, given that the winger on the other side of the pitch is more of a functional type (e.g. a Dirk Kuyt or Antonio Valencia)",Chuks A. ,"Jan 2, 2016 ", 7:25 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST","He just doesn't provide width well, in my opinion.","He drifts back to the middle a ton, and I tend to prefer a winger to provide width and a winger that cuts in.
In general, I’m not a fan of false wingers though – which is why I’m not a fan of his on the wings.",semperty ,"Jan 2, 2016 ", 7:52 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"I think it’s ok if there’s balance on the other side with an out-and-out winger. Consider for instance the current Barca side: Neymar aggressively keeps width, Messi cuts inside, and Suárez does, well, everything",Chuks A. ,"Jan 3, 2016 ", 9:32 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST","Eh, Ney cuts in a lot.","The width in the Barca systems are mostly provided by the fullbacks. That’s part of the reason the team struggles so much when Alves plays poorly. He’s a huge part of our width, so when he moves into more narrow positions the team loses it’s width.
He’s more of a wide player than Messi, but he’s definitely an inverted winger. We ran into a problem when we had Messi deep, and two inverted wingers, because the CBs had no reason to be stretched width or go get Messi – that’s why we went to get an out-and-out 9.",semperty ,"Jan 3, 2016 ", 9:36 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"yeah but he starts from very wide then goes inside if he wants or stays wide. But you’re right, he doesn’t stay as wide as someone like, Jesús Navas, but I do believe his role in the system is supposed to be that: start from wide and then do as you wish.
Honestly, I am surprised MSN worked so well. Initially I thought, these are basically 3 central forwards bunched in a side together, it will be way too congested and not enough width. But it has worked, stunningly well, and that shows what fantastic work Enrique has done with the side",Chuks A. ,"Jan 3, 2016 ", 10:48 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,Barca got a good unselfish player in Suarez. He’s sacrificing a lot for MSN to work in terms of positioning and the runs he makes. We all know what happened when Ibra was a part of the Barca front three . .,amirnyc ,"Jan 3, 2016 ", 10:51 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"Saw a good clip in one of the Spanish papers online of Thierry Henry talking about Guardiola’s tactical instructions (it was in English, from Sky Sports I think). He always had to maintain width until the ball was in the final third, then he was given freedom to do whatever he wanted. He talked about one game where he wasn’t involved much, went looking for the ball on the other side of the pitch and ended up scoring – Guardiola took him off at half-time for disobeying instructions! It’s vital for an effective 433 that the forwards stay wide to stretch the defence until the fullbacks get forward.
Totally agree about Suarez, he makes that whole front line effective with his unselfish play – similar to Eto’o and Pedro, but possibly even better.",Il Gigante Buono ,"Jan 3, 2016 ", 11:27 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST","Yeah, Pep was always big on positional astuteness.","Being positionally sound in the first two thirds allowed the team to be creative and unpredictable in the final third.
The coach I work for says the same thing for volleyball. You earn the right to be aggressive in your attack with your positioning leading up to it.",semperty ,"Jan 3, 2016 ", 12:03 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"When Juve was top of European football, we used to play a modified 442 with Nedved as LW, Camoranesi RM and Del Piero as a free-roaming SS. The buildup play then was very similar to Barca now, fast short passing in the first two thirds but with fixed positioning, and pretty much free positioning on chance creation in the final third, most noticeably through Del Piero. Camoranesi operated as a natural RM but he also had Zambrotta or Thuram on the overlap, very similar to Alves at Barca.",amirnyc ,"Jan 3, 2016 ", 1:16 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"Agree Amir, Gundogan to Juve means 3-5-2 – but I just don’t see Dortmund parting with him this winter.
Has Juve made an offer in the 30m range? I do believe that though, and I’m very skeptical when it comes to any and all mercato rumors.
Isco to Juve would be unbelievable in every sense of the word, he’s on his way out of Madrid – City gets him though.",Tre Stelline ,"Jan 2, 2016 ", 3:37 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,Juve has definitely made a 30m offer for Gundogan. This was confirmed by Di Marzio.,MLG Bush ,"Jan 2, 2016 ", 3:43 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"Exactly….so subsequently a bid on Isco is believable, breaking with the past and not making substantial winter window moves. How far Beppe would go is the question.
Not as far as Pellegrini/City I fear, even with the Morata friendship factor and guaranteed place int he XI.",Tre Stelline ,"Jan 2, 2016 ", 3:52 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"Nevermind that he’s also cup-tied, no?
I don’t think Juve would be allowed to register him for the knockouts, even if he did come in now.
Dortmund sure is not letting go of Gundogan, they went public with that, but Miki is still possible, maybe? Not really though from where I’m at.",amirnyc ,"Jan 2, 2016 ", 4:23 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"Isco is ‘92 just like Morata, he would be a tectonic shifting move for the Campionato, CL next year and years to come…but I’m remaining realistic.
Miki would do well with Juve, he’s an incredible ‘Lo Stile Juve’ sort of individual, but again I just don’t see them making a move for him.",Tre Stelline ,"Jan 2, 2016 ", 4:32 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"Word, that’s why RB upgrade seems like a much more plausible thing, to me, in the winter mercato.
You got Darmian, Fabinho and Vrsjalko all well within our reach.
Grind out the season with 352 and the modified 433 with Morata on LW, then decide in the summer on adding either a CAM or a winger, according to the formation pre-determined by both management and coaching staff together, hopefully, because ight now it seems to me there’s no real connection between Allegri’s ideal tactical setup, the way he thinks we should be playing [obviously either 4312 or 433], and the types of players he’s been given at the start of the season.
Maybe Marotta was forced into certain buys, but that shouldn’t have happened. We weren’t decisive enough in the market.
The last summer mercato basically fucked us over for this season, tactically.",amirnyc ,"Jan 2, 2016 ", 4:41 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"The last summer mercato basically fucked us over for this season
Yea, I’m so bummed we have Dybala absolutely killing it (at Carlitos’s level), Zaza being Johnny-on-the-spot when called upon, Sami providing solidity and calm when fit, and Mario consistently proving his mettle in vital moments.
C’mon – I know the mercato didnt see us w a prefect result, but let’s be real … Juventus smashed the mercato given the uncontrollable and forced exits.",dweb ,"Jan 2, 2016 ", 4:49 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"Added ""tactically"" to that last sentence. This way, it’s the truth.",amirnyc ,"Jan 2, 2016 ", 4:51 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",Sure,"I also think alot of factors
Such as the you g players not being tactically savy enough to switch between a 352/433 and or 4312 because of injuries. We’ve stuck with the 352 because with the departures of Vidal Pirlo and Tevez, the team seems to play better with a 352. Also injuries to Pererya and Hernanes sucking,have forced Allegri’s hand.",gaetano1 ,"Jan 2, 2016 ", 5:36 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"I think the only chance of getting Isco is convincing Real to let him go this winter. It may be one of those things where we need to break the bank for him, however Beppe already stated there will be no big moves this mercato. Not sure if it’s true or one of his games, but winter will be our best chance. Another coach could come in, Morata may move away, or one of the other teams may qualify for the CL and thus drawing more allure for him to join them.
It also may help solidify our chance if keeping Morata. He seems to play better when he has a felliw Spaniard by his side.",gaetano1 ,"Jan 2, 2016 ", 5:30 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"I like to think that we are past the transition period. We have been stable for the past 2 months and the club’s targets this year are similar to the ones last year
If we are to buy a player in this mercato, it would be to strengthen the team in the CL because our current team can sail through Serie A.
So we need a player who is actually not cup-tied.
Gundogan is also perfect because he can effectively play in any position in the midfield in a 4-3-1-2 or 3-5-2. 4-3-3 is not effective for us at this point because Dybala (our best player) will need to play out of position. We also can’t afford to experiment formations because we will need every single point in Serie A and will face a very difficult Bayern.
Gundogan would be the only one who can replace Marchisio. Otherwise, who would replace Marchisio if he gets injured before Bayern game?",mass19 ,"Jan 2, 2016 ", 11:30 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"Drunk as shit, about to make a Padoin joke. For my own self-respect, I’m glad I refrained.",Anthony Turgelis ,"Jan 2, 2016 ", 11:52 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"I do agree, 4-3-1-2 right now is the way to go. If we get Gundogan then we can play a very attacking/fluid 4-3-1-2 such as
Buffon
Licht Bon Chell Sandro
Marchi Gundo Pogba
Pereyra
Dybala Morata",COSMOB3AR ,"Jan 3, 2016 ", 1:02 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,Agree and healthy khedira hopefully too,nickdill40 ,"Jan 3, 2016 ", 1:18 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",Question for those of you with kits,"Any of you know where to get Juve kits for a (relatively) cheap price? I’m looking to add a third kit Marchisio and home Chiellini to my collection, but I’d rather not pay upwards of $75 for each. Thanks for the help.",semperty ,"Jan 2, 2016 ", 5:11 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"Yea in China.
I want to get a Buffon jersey but I will buy it from the Juve store whenever the have a sale.",ogz ,"Jan 2, 2016 ", 6:12 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",In case you don't want to wait.,"My friend just showed me a site that has a home Juve kit for $17.50 – if you want to add a name/number, it goes up to $19.50. You can’t get the patches on it like you’d get from an official store, but I figured I’d share what I had. I linked the home kit specifically, but they’ve also got the away and third kit for the same price.",semperty ,"Jan 2, 2016 ", 6:22 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"I have a brand new unopened official Marchisio home kit, small size (long story – I accidentally bought two) if anyone wants to buy it from me for a reduced price",Paolo C ,"Jan 2, 2016 ", 7:07 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",I'm definitely interested.,"We’re friends on facebook, right? If so, message me!",semperty ,"Jan 2, 2016 ", 7:08 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,With Dante Siddhartha? Pop me a message there so i know which one’s you…,Paolo C ,"Jan 2, 2016 ", 7:46 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,Those are not original kits. There is a difference,ogz ,"Jan 3, 2016 ", 7:50 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",I support my club any way i can.,"So i buy from their site every year, but thats just me.
Im sure you can find a cheaper replica somewhere.
Sorry didnt read ur reply to ogz. My bad.",DonZia ,"Jan 2, 2016 ", 6:37 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,Is it possible that Juventus don’t loan out Mandragora and bring him to Turin if we don’t sign another midfielder? I believe it would be a huge mistake because he needs to play as much as possible to keep growing as he has been with already at Pescara.,ForzaJuveGunnerz ,"Jan 2, 2016 ", 6:31 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"No.
He’s not even ours yet.",six8six ,"Jan 2, 2016 ", 6:46 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"Great stream of Newcastle Vs Melb Victory if anyone is interested
http://u-stream.me/bt1.html",CRASHY ,"Jan 2, 2016 ", 10:02 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",Summer Mercato Analysis,"Below is what I think may happen during the next summer mercato:
-Selling one of Morata/Zaza: with Dybala and Mandzukic cementing their places in the starting 11, it’s hard to see Morata/Zaza both in Juve’s roster next season. Selling one will allow the other to enough minutes with the other 2 strikers
-Buying/loaning a cheap 4th striker: i.e. Matri, Borriello, Bendtner
-Buying Berardi: regardless of what the media is reporting, Juve will buy Berardi in the end because they already have an agreement with Sassuolo. Juve bought Zaza in the last mercato in a similar fashion even though he was clearly a surplus.
-Returning Cuadrado: Cuadrado will return because 1. Berardi and Cuadrado play in the same spot and it is expensive to keep both, 2. we don’t have an agreement with Chelsea on the sale price, making negotiations with them difficult, and 3. the new Chelsea boss may have better plans for Cuadrado
-Offloading Caceres: with his recent problems with the management and his poor injury record, he may leave us in the summer. His contract is set to expire in 2016, so he may actually leave after his contract is terminated
-Buying a RB/RWB: With Lichtsteiner turning 32 and the potential departure of Caceres and Cuadrado, Juve may put a big investment in a superstar RB/RWB. Potential candidates may be Darmian or Fabinho
-Offloading Evra: with Sando turning out to be a legit LB/LWB and Evra’s contract expiring this summer, we may see him leaving after his contract expires. If Asamoah returns to being healthy, he may take up a reserve spot to Sandro
-Offloading Padoin: his contract expires this summer. He will retire and work as a director to scout for the next PadoWin
-Selling Pogba: We know that one day Pogba will make a big money move to a rich club. This day may be in this summer, especially if Pogba performs well in Euro 16 and RM/BM/FCB come up with a 100m+ offer
-Buying 2 CM/CAM: If we do sell Pogba, I see us making moves for a superstar CM and a superstar CAM. Potential targets are Gundogan, Isco, Eriksen, Mkhitaryan, …etc
Pogba’s sale (~100m) can fund the 3 superstar players (2 CM/CAM and a RB) if we assume that each will cost ~30m. Zaza’s sale will fund Berardi’s purchase. Our formation in 2016/2017 can look like the following:
Buffon(Neto/Rubinho)
Fabinho(Lichtsteiner) — Bonucci(Rugani) — Chiellini(Barzagli) — Sandro(Asamoah)
Khedira(Sturaro) — Gundogan(Hernanes) — Marchisio(Lemina)
Isco(Pereyra)
Dybala(Berardi) — Mandzukic(Morata/Matri)",mass19 ,"Jan 3, 2016 ", 12:44 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"I liked your post until the Pogba sale…. no, just no. Pogba isn’t leaving soon.",COSMOB3AR ,"Jan 3, 2016 ", 1:04 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",It's not like I want him to leave,"But if RM/BM/FCB knocked Marotta’s door with a 100m pile of cash for Pogba, he is not gonna say ""no thank you"". With a big-mouth agent like Raiola, Pogba may like the idea of tripling his wage",mass19 ,"Jan 3, 2016 ", 1:09 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST","Honestly, I would consider it.","Pogba is a really, really good player, but he’s not going to bring the club what three players could. Heck, you could even split the €100m into two and get two €50m players. Pogba’s a great talent and has a great future, but he’s not twice as valuable as someone with a €50m price tag and he’s not three times as valuable as someone like Gundogan.
It may not be fun to see him leave, but in terms of business and improving the team, if you’ve got a €100m offer on the table, Juve would be foolish to say no.",semperty ,"Jan 3, 2016 ", 1:14 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"I actually think Pogba carries immense value on the pitch that some are forgetting about just because of the huge price tag.
Agree he may not be worth three Gundogans but his actual contribution on the pitch for Juve is huge and increasingly underestimated the bigger his price tag gets.",Paolo C ,"Jan 3, 2016 ", 1:57 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,And just maybe Pogba wants to stay and become a Ballon d’or winning legend at Juve. Specially if they keep making the team around him stronger. He has seen the respect Juventus legends have and the admiration from the fans. Jumping from team to team chasing money doesn’t get you any of that.,ogz ,"Jan 3, 2016 ", 8:00 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",the fact remains that while it seems logical to sell him to improve,"we simply don’t have to
we have a future best player in the world on our roster and continue to add WC talent without needing to sell him
so actually it doesn’t make sense to sell in any way, 100 mil isn’t even that much rn. Half the PL is quoted at 50+ ffs.
when looking at the situation quickly you’d say it makes sense. But with a little bit of knowledge of paul’s overall situation at Juve as well as the clubs ambitions personnel-wise, then no it doesn’t make sense to move pogba for any reason other than the players personal well-being, which atm is excellent",JuveSal8 ,"Jan 4, 2016 ", 7:43 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"Buying expensive worldclass players immediately after a huge sale (such as that of Pogba) is not a fiscally sound strategy. We’d get raped on pricing in the mercato because all the other teams would see us flush with cash and attempt to overprice their assets. Best bet would be to secure 2-3 major signings in the next year or so, extend Pogba’s contract this summer until 2020/1 with a higher wage structure and THEN if we’re gearing up for a sale, execute it in summer of 2017.",MatteoX ,"Jan 3, 2016 ", 6:28 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"Moggi had some quotes a few months back indicating that selling Pogba would have to be a well coordinated operation. Essentially, Marotta should line up the deals for replacements in advance of the sale and in the background and only then should he pull the trigger. Apparently it’s a multi-month process and should be conducted similarly to how he pulled off the Zidane, Nedved, Buffon, Thuram business. Hard to argue with that suggested approach.",Juve 96 ,"Jan 3, 2016 ", 9:50 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"Well some have been speculating tht we are after gundogan to prepare for life after Pogba once the season ends. Tho it could just be they want more than 3 starting cms vs Bayern and with khedira, Asamoah and Pereyra being injured often and sturaro not there yet and hernanes is a bust it could seem understandable.
But if it’s to prepare for Pogba sale tht us very smart and will avoid what happen this summer then again media said the same thing when we got Lemina could be just them spreading nonsense.",SJ_JUVE ,"Jan 3, 2016 ", 8:43 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",any MF signing we make will be painted as replacing paul,"that’s how the media has been doing it with juve for years now
it’s just had the words ""or vidal"" next to it until now lol",JuveSal8 ,"Jan 4, 2016 ", 7:46 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",PREACH IT MATTEO,,JuveSal8 ,"Jan 4, 2016 ", 7:44 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"Dude what? You always try to get the best players you can, not two good ones instead of an excellent one. We don’t need the money, we need excellent players and no one is better than Pogba at that position.",ogz ,"Jan 3, 2016 ", 7:57 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"If Pogba is sold for 100 mill only way I’m happy is if we get these three players in exchange in accord with your three
1. Cm- verrati- 40 mill
2. Cam- eriksen- 40 mill
3. Rb- darmian- 20 mill
That would make nick a happy boy from Pogba sale",nickdill40 ,"Jan 3, 2016 ", 1:26 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"Sorry Nick but I believe Veratti and Eriksen would cost nearly double your quoted figures.
God I feel like a pessimist sometimes but I really don’t consider myself one.",Anthony Turgelis ,"Jan 3, 2016 ", 1:28 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,There’s no way in.hell either is 80 mill that’s stupid but then get one or other and if we sell Zaza get other one,nickdill40 ,"Jan 3, 2016 ", 8:22 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"It’s not stupid at all. And I said nearly double. 80m for Verratti isn’t outside the realm of possibility at all, and Eriksen could easily go for 60-70m if they’re available.",Anthony Turgelis ,"Jan 3, 2016 ", 11:24 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,I hope your day wrong lol,nickdill40 ,"Jan 3, 2016 ", 5:40 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,I hope I’m wrong too. I don’t think I am.,Anthony Turgelis ,"Jan 3, 2016 ", 7:10 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"70mil is too much but I am expecting him to cost ard the price Modric did so ard 50mil.
Verratti for 80mil is def possible which is why his next club I feel will be RM",SJ_JUVE ,"Jan 3, 2016 ", 7:56 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,Damn this sucks I wish we just had money to throw around,nickdill40 ,"Jan 3, 2016 ", 8:53 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,,Anthony Turgelis ,"Jan 3, 2016 ", 10:06 PM,
